source,target,weight
BuzzFeed_Fake_2,BuzzFeed_Fake_73,1
BuzzFeed_Fake_2,BuzzFeed_Fake_85,1
BuzzFeed_Fake_2,BuzzFeed_Fake_86,1
BuzzFeed_Fake_2,BuzzFeed_Fake_87,2
BuzzFeed_Fake_2,BuzzFeed_Fake_42,1
BuzzFeed_Fake_2,BuzzFeed_Real_13,3
BuzzFeed_Fake_2,BuzzFeed_Fake_21,2
BuzzFeed_Fake_2,BuzzFeed_Real_42,2
BuzzFeed_Fake_2,BuzzFeed_Fake_33,1
BuzzFeed_Fake_2,BuzzFeed_Real_66,1
BuzzFeed_Fake_2,BuzzFeed_Fake_41,2
BuzzFeed_Fake_2,BuzzFeed_Real_28,1
BuzzFeed_Fake_2,BuzzFeed_Real_35,1
BuzzFeed_Fake_2,BuzzFeed_Real_4,1
BuzzFeed_Fake_2,BuzzFeed_Real_8,1
BuzzFeed_Fake_80,BuzzFeed_Fake_57,14
BuzzFeed_Fake_80,BuzzFeed_Fake_22,13
BuzzFeed_Fake_80,BuzzFeed_Real_5,2
BuzzFeed_Fake_80,BuzzFeed_Real_30,2
BuzzFeed_Fake_80,BuzzFeed_Real_89,5
BuzzFeed_Fake_80,BuzzFeed_Fake_47,25
BuzzFeed_Fake_80,BuzzFeed_Fake_84,4
BuzzFeed_Fake_80,BuzzFeed_Fake_4,37
BuzzFeed_Fake_80,BuzzFeed_Fake_91,1
BuzzFeed_Fake_80,BuzzFeed_Fake_18,19
BuzzFeed_Fake_80,BuzzFeed_Fake_90,24
BuzzFeed_Fake_80,BuzzFeed_Fake_15,8
BuzzFeed_Fake_80,BuzzFeed_Fake_51,23
BuzzFeed_Fake_80,BuzzFeed_Real_58,5
BuzzFeed_Fake_80,BuzzFeed_Fake_39,9
BuzzFeed_Fake_80,BuzzFeed_Real_91,5
BuzzFeed_Fake_80,BuzzFeed_Fake_48,5
BuzzFeed_Fake_80,BuzzFeed_Fake_50,14
BuzzFeed_Fake_80,BuzzFeed_Fake_78,32
BuzzFeed_Fake_80,BuzzFeed_Fake_31,19
BuzzFeed_Fake_80,BuzzFeed_Fake_34,20
BuzzFeed_Fake_80,BuzzFeed_Real_43,5
BuzzFeed_Fake_80,BuzzFeed_Fake_19,19
BuzzFeed_Fake_80,BuzzFeed_Fake_10,3
BuzzFeed_Fake_80,BuzzFeed_Real_35,2
BuzzFeed_Fake_80,BuzzFeed_Fake_29,4
BuzzFeed_Fake_80,BuzzFeed_Real_8,2
BuzzFeed_Fake_80,BuzzFeed_Real_18,1
BuzzFeed_Fake_80,BuzzFeed_Real_19,1
BuzzFeed_Fake_80,BuzzFeed_Real_29,1
BuzzFeed_Fake_80,BuzzFeed_Real_37,1
BuzzFeed_Fake_80,BuzzFeed_Real_49,1
BuzzFeed_Fake_80,BuzzFeed_Real_55,1
BuzzFeed_Fake_80,BuzzFeed_Real_65,1
BuzzFeed_Fake_80,BuzzFeed_Real_77,2
BuzzFeed_Fake_80,BuzzFeed_Fake_5,6
BuzzFeed_Fake_80,BuzzFeed_Fake_36,3
BuzzFeed_Fake_80,BuzzFeed_Fake_56,6
BuzzFeed_Fake_80,BuzzFeed_Real_72,3
BuzzFeed_Fake_80,BuzzFeed_Fake_62,1
BuzzFeed_Fake_80,BuzzFeed_Fake_16,5
BuzzFeed_Fake_80,BuzzFeed_Fake_71,5
BuzzFeed_Fake_80,BuzzFeed_Fake_33,3
BuzzFeed_Fake_80,BuzzFeed_Real_64,1
BuzzFeed_Fake_80,BuzzFeed_Real_42,1
BuzzFeed_Fake_80,BuzzFeed_Real_1,1
BuzzFeed_Fake_80,BuzzFeed_Fake_3,1
BuzzFeed_Fake_80,BuzzFeed_Fake_52,7
BuzzFeed_Fake_80,BuzzFeed_Real_28,2
BuzzFeed_Fake_80,BuzzFeed_Fake_83,1
BuzzFeed_Fake_80,BuzzFeed_Fake_28,1
BuzzFeed_Fake_80,BuzzFeed_Fake_81,2
BuzzFeed_Fake_80,BuzzFeed_Real_4,1
BuzzFeed_Fake_80,BuzzFeed_Fake_42,2
BuzzFeed_Real_43,BuzzFeed_Fake_45,4
BuzzFeed_Real_43,BuzzFeed_Fake_57,4
BuzzFeed_Real_43,BuzzFeed_Real_46,1
BuzzFeed_Real_43,BuzzFeed_Real_89,1
BuzzFeed_Real_43,BuzzFeed_Real_91,1
BuzzFeed_Real_43,BuzzFeed_Real_45,7
BuzzFeed_Real_43,BuzzFeed_Fake_71,1
BuzzFeed_Real_43,BuzzFeed_Real_72,1
BuzzFeed_Real_43,BuzzFeed_Real_87,1
BuzzFeed_Real_43,BuzzFeed_Fake_90,5
BuzzFeed_Real_43,BuzzFeed_Real_55,1
BuzzFeed_Real_43,BuzzFeed_Fake_51,3
BuzzFeed_Real_43,BuzzFeed_Fake_31,15
BuzzFeed_Real_43,BuzzFeed_Fake_47,5
BuzzFeed_Real_43,BuzzFeed_Fake_22,2
BuzzFeed_Real_43,BuzzFeed_Fake_5,2
BuzzFeed_Real_43,BuzzFeed_Fake_34,12
BuzzFeed_Real_43,BuzzFeed_Fake_37,2
BuzzFeed_Real_43,BuzzFeed_Fake_52,4
BuzzFeed_Real_43,BuzzFeed_Fake_19,4
BuzzFeed_Real_43,BuzzFeed_Real_6,1
BuzzFeed_Real_43,BuzzFeed_Real_30,1
BuzzFeed_Real_43,BuzzFeed_Real_78,1
BuzzFeed_Real_43,BuzzFeed_Real_18,1
BuzzFeed_Real_43,BuzzFeed_Fake_4,3
BuzzFeed_Real_43,BuzzFeed_Fake_16,2
BuzzFeed_Real_43,BuzzFeed_Real_8,2
BuzzFeed_Real_43,BuzzFeed_Real_19,1
BuzzFeed_Real_43,BuzzFeed_Real_20,1
BuzzFeed_Real_43,BuzzFeed_Real_25,1
BuzzFeed_Real_43,BuzzFeed_Real_37,1
BuzzFeed_Real_43,BuzzFeed_Real_49,1
BuzzFeed_Real_43,BuzzFeed_Real_77,1
BuzzFeed_Real_43,BuzzFeed_Fake_36,2
BuzzFeed_Real_43,BuzzFeed_Fake_56,5
BuzzFeed_Real_43,BuzzFeed_Fake_13,2
BuzzFeed_Real_43,BuzzFeed_Fake_17,1
BuzzFeed_Real_43,BuzzFeed_Fake_29,1
BuzzFeed_Real_43,BuzzFeed_Fake_39,2
BuzzFeed_Real_43,BuzzFeed_Fake_78,1
BuzzFeed_Real_43,BuzzFeed_Fake_32,1
BuzzFeed_Real_43,BuzzFeed_Fake_48,2
BuzzFeed_Real_43,BuzzFeed_Fake_7,3
BuzzFeed_Real_43,BuzzFeed_Fake_15,3
BuzzFeed_Real_43,BuzzFeed_Fake_10,1
BuzzFeed_Real_43,BuzzFeed_Fake_20,1
BuzzFeed_Real_43,BuzzFeed_Fake_27,1
BuzzFeed_Real_43,BuzzFeed_Fake_72,2
BuzzFeed_Real_43,BuzzFeed_Fake_54,1
BuzzFeed_Real_43,BuzzFeed_Fake_40,1
BuzzFeed_Real_43,BuzzFeed_Fake_43,1
BuzzFeed_Fake_4,BuzzFeed_Fake_45,6
BuzzFeed_Fake_4,BuzzFeed_Real_89,2
BuzzFeed_Fake_4,BuzzFeed_Fake_69,2
BuzzFeed_Fake_4,BuzzFeed_Real_45,2
BuzzFeed_Fake_4,BuzzFeed_Fake_71,8
BuzzFeed_Fake_4,BuzzFeed_Real_42,1
BuzzFeed_Fake_4,BuzzFeed_Real_72,2
BuzzFeed_Fake_4,BuzzFeed_Fake_62,1
BuzzFeed_Fake_4,BuzzFeed_Fake_31,25
BuzzFeed_Fake_4,BuzzFeed_Fake_47,36
BuzzFeed_Fake_4,BuzzFeed_Fake_22,22
BuzzFeed_Fake_4,BuzzFeed_Fake_52,9
BuzzFeed_Fake_4,BuzzFeed_Fake_28,2
BuzzFeed_Fake_4,BuzzFeed_Fake_30,6
BuzzFeed_Fake_4,BuzzFeed_Real_58,4
BuzzFeed_Fake_4,BuzzFeed_Fake_19,10
BuzzFeed_Fake_4,BuzzFeed_Fake_84,2
BuzzFeed_Fake_4,BuzzFeed_Fake_56,3
BuzzFeed_Fake_4,BuzzFeed_Fake_33,3
BuzzFeed_Fake_4,BuzzFeed_Fake_72,6
BuzzFeed_Fake_4,BuzzFeed_Fake_81,5
BuzzFeed_Fake_4,BuzzFeed_Fake_7,14
BuzzFeed_Fake_4,BuzzFeed_Real_77,2
BuzzFeed_Fake_4,BuzzFeed_Real_4,6
BuzzFeed_Fake_4,BuzzFeed_Fake_25,9
BuzzFeed_Fake_4,BuzzFeed_Fake_11,9
BuzzFeed_Fake_4,BuzzFeed_Fake_16,8
BuzzFeed_Fake_4,BuzzFeed_Fake_20,9
BuzzFeed_Fake_4,BuzzFeed_Fake_29,5
BuzzFeed_Fake_4,BuzzFeed_Fake_46,1
BuzzFeed_Fake_4,BuzzFeed_Fake_10,9
BuzzFeed_Fake_4,BuzzFeed_Real_1,7
BuzzFeed_Fake_4,BuzzFeed_Fake_82,1
BuzzFeed_Fake_4,BuzzFeed_Fake_8,5
BuzzFeed_Fake_4,BuzzFeed_Fake_68,1
BuzzFeed_Fake_4,BuzzFeed_Fake_70,1
BuzzFeed_Fake_4,BuzzFeed_Fake_6,2
BuzzFeed_Fake_4,BuzzFeed_Real_61,3
BuzzFeed_Fake_4,BuzzFeed_Fake_39,3
BuzzFeed_Fake_4,BuzzFeed_Fake_3,2
BuzzFeed_Fake_4,BuzzFeed_Real_47,1
BuzzFeed_Fake_4,BuzzFeed_Real_16,1
BuzzFeed_Fake_4,BuzzFeed_Real_88,1
BuzzFeed_Fake_9,BuzzFeed_Fake_45,4
BuzzFeed_Fake_9,BuzzFeed_Fake_57,2
BuzzFeed_Fake_9,BuzzFeed_Real_46,2
BuzzFeed_Fake_9,BuzzFeed_Real_91,1
BuzzFeed_Fake_9,BuzzFeed_Real_45,3
BuzzFeed_Fake_9,BuzzFeed_Fake_71,2
BuzzFeed_Fake_9,BuzzFeed_Real_42,1
BuzzFeed_Fake_9,BuzzFeed_Real_72,3
BuzzFeed_Fake_9,BuzzFeed_Fake_90,8
BuzzFeed_Fake_9,BuzzFeed_Fake_51,7
BuzzFeed_Fake_9,BuzzFeed_Fake_31,8
BuzzFeed_Fake_9,BuzzFeed_Fake_47,8
BuzzFeed_Fake_9,BuzzFeed_Fake_50,6
BuzzFeed_Fake_9,BuzzFeed_Fake_22,8
BuzzFeed_Fake_9,BuzzFeed_Fake_5,21
BuzzFeed_Fake_9,BuzzFeed_Fake_34,20
BuzzFeed_Fake_9,BuzzFeed_Fake_52,3
BuzzFeed_Fake_9,BuzzFeed_Fake_28,1
BuzzFeed_Fake_9,BuzzFeed_Fake_30,4
BuzzFeed_Fake_9,BuzzFeed_Real_58,5
BuzzFeed_Fake_9,BuzzFeed_Fake_19,4
BuzzFeed_Fake_9,BuzzFeed_Real_30,1
BuzzFeed_Fake_9,BuzzFeed_Fake_64,1
BuzzFeed_Fake_9,BuzzFeed_Real_78,2
BuzzFeed_Fake_9,BuzzFeed_Fake_13,4
BuzzFeed_Fake_9,BuzzFeed_Fake_39,4
BuzzFeed_Fake_9,BuzzFeed_Fake_7,13
BuzzFeed_Fake_9,BuzzFeed_Fake_15,13
BuzzFeed_Fake_9,BuzzFeed_Fake_78,8
BuzzFeed_Fake_9,BuzzFeed_Fake_81,1
BuzzFeed_Fake_9,BuzzFeed_Fake_18,10
BuzzFeed_Fake_9,BuzzFeed_Fake_11,4
BuzzFeed_Fake_9,BuzzFeed_Fake_20,4
BuzzFeed_Fake_9,BuzzFeed_Fake_25,3
BuzzFeed_Fake_9,BuzzFeed_Fake_27,1
BuzzFeed_Fake_9,BuzzFeed_Fake_29,4
BuzzFeed_Fake_9,BuzzFeed_Real_8,10
BuzzFeed_Fake_9,BuzzFeed_Real_19,1
BuzzFeed_Fake_9,BuzzFeed_Real_20,1
BuzzFeed_Fake_9,BuzzFeed_Real_29,1
BuzzFeed_Fake_9,BuzzFeed_Real_49,1
BuzzFeed_Fake_9,BuzzFeed_Real_59,1
BuzzFeed_Fake_9,BuzzFeed_Real_65,1
BuzzFeed_Fake_9,BuzzFeed_Fake_36,1
BuzzFeed_Fake_9,BuzzFeed_Fake_56,1
BuzzFeed_Fake_9,BuzzFeed_Fake_10,3
BuzzFeed_Fake_9,BuzzFeed_Real_1,2
BuzzFeed_Fake_9,BuzzFeed_Real_28,3
BuzzFeed_Fake_9,BuzzFeed_Fake_82,1
BuzzFeed_Fake_9,BuzzFeed_Fake_68,1
BuzzFeed_Fake_9,BuzzFeed_Fake_17,3
BuzzFeed_Fake_9,BuzzFeed_Fake_83,1
BuzzFeed_Fake_9,BuzzFeed_Fake_8,3
BuzzFeed_Fake_9,BuzzFeed_Real_47,1
BuzzFeed_Fake_9,BuzzFeed_Fake_3,1
BuzzFeed_Fake_22,BuzzFeed_Fake_45,5
BuzzFeed_Fake_22,BuzzFeed_Fake_57,10
BuzzFeed_Fake_22,BuzzFeed_Fake_71,5
BuzzFeed_Fake_22,BuzzFeed_Fake_90,10
BuzzFeed_Fake_22,BuzzFeed_Fake_51,12
BuzzFeed_Fake_22,BuzzFeed_Fake_31,8
BuzzFeed_Fake_22,BuzzFeed_Fake_47,17
BuzzFeed_Fake_22,BuzzFeed_Fake_50,7
BuzzFeed_Fake_22,BuzzFeed_Fake_5,2
BuzzFeed_Fake_22,BuzzFeed_Fake_37,1
BuzzFeed_Fake_22,BuzzFeed_Fake_52,5
BuzzFeed_Fake_22,BuzzFeed_Fake_53,5
BuzzFeed_Fake_22,BuzzFeed_Fake_72,3
BuzzFeed_Fake_22,BuzzFeed_Fake_81,2
BuzzFeed_Fake_22,BuzzFeed_Fake_84,1
BuzzFeed_Fake_22,BuzzFeed_Fake_13,6
BuzzFeed_Fake_22,BuzzFeed_Fake_39,6
BuzzFeed_Fake_22,BuzzFeed_Real_58,1
BuzzFeed_Fake_22,BuzzFeed_Fake_7,1
BuzzFeed_Fake_22,BuzzFeed_Fake_16,2
BuzzFeed_Fake_22,BuzzFeed_Fake_18,7
BuzzFeed_Fake_22,BuzzFeed_Fake_20,2
BuzzFeed_Fake_22,BuzzFeed_Fake_27,1
BuzzFeed_Fake_22,BuzzFeed_Fake_46,1
BuzzFeed_Fake_22,BuzzFeed_Fake_56,3
BuzzFeed_Fake_22,BuzzFeed_Fake_88,1
BuzzFeed_Fake_22,BuzzFeed_Fake_17,1
BuzzFeed_Fake_22,BuzzFeed_Fake_42,2
BuzzFeed_Fake_22,BuzzFeed_Fake_10,1
BuzzFeed_Fake_22,BuzzFeed_Fake_36,1
BuzzFeed_Fake_31,BuzzFeed_Fake_45,9
BuzzFeed_Fake_31,BuzzFeed_Real_46,2
BuzzFeed_Fake_31,BuzzFeed_Real_89,5
BuzzFeed_Fake_31,BuzzFeed_Real_91,2
BuzzFeed_Fake_31,BuzzFeed_Fake_69,2
BuzzFeed_Fake_31,BuzzFeed_Real_42,1
BuzzFeed_Fake_31,BuzzFeed_Real_87,1
BuzzFeed_Fake_31,BuzzFeed_Fake_90,14
BuzzFeed_Fake_31,BuzzFeed_Fake_62,1
BuzzFeed_Fake_31,BuzzFeed_Fake_34,22
BuzzFeed_Fake_31,BuzzFeed_Fake_72,4
BuzzFeed_Fake_31,BuzzFeed_Fake_78,12
BuzzFeed_Fake_31,BuzzFeed_Fake_48,4
BuzzFeed_Fake_31,BuzzFeed_Real_85,1
BuzzFeed_Fake_31,BuzzFeed_Fake_7,2
BuzzFeed_Fake_31,BuzzFeed_Fake_18,8
BuzzFeed_Fake_31,BuzzFeed_Fake_56,8
BuzzFeed_Fake_31,BuzzFeed_Fake_37,4
BuzzFeed_Fake_31,BuzzFeed_Fake_46,1
BuzzFeed_Fake_31,BuzzFeed_Real_8,2
BuzzFeed_Fake_31,BuzzFeed_Real_18,1
BuzzFeed_Fake_31,BuzzFeed_Real_20,1
BuzzFeed_Fake_31,BuzzFeed_Real_30,1
BuzzFeed_Fake_31,BuzzFeed_Real_37,1
BuzzFeed_Fake_31,BuzzFeed_Real_49,1
BuzzFeed_Fake_31,BuzzFeed_Real_65,1
BuzzFeed_Fake_31,BuzzFeed_Real_77,2
BuzzFeed_Fake_31,BuzzFeed_Real_78,1
BuzzFeed_Fake_31,BuzzFeed_Fake_5,4
BuzzFeed_Fake_31,BuzzFeed_Fake_36,3
BuzzFeed_Fake_31,BuzzFeed_Fake_10,3
BuzzFeed_Fake_31,BuzzFeed_Fake_11,1
BuzzFeed_Fake_31,BuzzFeed_Fake_32,2
BuzzFeed_Fake_31,BuzzFeed_Fake_52,4
BuzzFeed_Fake_31,BuzzFeed_Fake_54,1
BuzzFeed_Fake_31,BuzzFeed_Fake_13,2
BuzzFeed_Fake_31,BuzzFeed_Fake_17,1
BuzzFeed_Fake_31,BuzzFeed_Fake_39,2
BuzzFeed_Fake_31,BuzzFeed_Fake_30,3
BuzzFeed_Fake_31,BuzzFeed_Real_58,2
BuzzFeed_Fake_31,BuzzFeed_Fake_8,1
BuzzFeed_Fake_31,BuzzFeed_Real_34,1
BuzzFeed_Fake_31,BuzzFeed_Fake_42,2
BuzzFeed_Fake_31,BuzzFeed_Real_70,1
BuzzFeed_Fake_31,BuzzFeed_Real_82,1
BuzzFeed_Fake_31,BuzzFeed_Real_13,2
BuzzFeed_Fake_31,BuzzFeed_Real_14,1
BuzzFeed_Fake_31,BuzzFeed_Fake_25,1
BuzzFeed_Fake_31,BuzzFeed_Fake_33,1
BuzzFeed_Fake_31,BuzzFeed_Fake_86,1
BuzzFeed_Fake_34,BuzzFeed_Fake_45,6
BuzzFeed_Fake_34,BuzzFeed_Fake_57,11
BuzzFeed_Fake_34,BuzzFeed_Real_46,3
BuzzFeed_Fake_34,BuzzFeed_Real_89,1
BuzzFeed_Fake_34,BuzzFeed_Real_91,1
BuzzFeed_Fake_34,BuzzFeed_Real_45,6
BuzzFeed_Fake_34,BuzzFeed_Fake_71,6
BuzzFeed_Fake_34,BuzzFeed_Real_42,2
BuzzFeed_Fake_34,BuzzFeed_Real_72,3
BuzzFeed_Fake_34,BuzzFeed_Fake_62,1
BuzzFeed_Fake_34,BuzzFeed_Fake_47,15
BuzzFeed_Fake_34,BuzzFeed_Fake_50,13
BuzzFeed_Fake_34,BuzzFeed_Fake_5,4
BuzzFeed_Fake_34,BuzzFeed_Fake_37,2
BuzzFeed_Fake_34,BuzzFeed_Fake_13,7
BuzzFeed_Fake_34,BuzzFeed_Fake_72,6
BuzzFeed_Fake_34,BuzzFeed_Fake_78,12
BuzzFeed_Fake_34,BuzzFeed_Fake_81,1
BuzzFeed_Fake_34,BuzzFeed_Fake_84,1
BuzzFeed_Fake_34,BuzzFeed_Fake_18,15
BuzzFeed_Fake_34,BuzzFeed_Fake_11,3
BuzzFeed_Fake_34,BuzzFeed_Fake_15,5
BuzzFeed_Fake_34,BuzzFeed_Fake_16,7
BuzzFeed_Fake_34,BuzzFeed_Fake_20,3
BuzzFeed_Fake_34,BuzzFeed_Fake_25,3
BuzzFeed_Fake_34,BuzzFeed_Fake_27,1
BuzzFeed_Fake_34,BuzzFeed_Fake_29,8
BuzzFeed_Fake_34,BuzzFeed_Real_6,1
BuzzFeed_Fake_34,BuzzFeed_Real_8,2
BuzzFeed_Fake_34,BuzzFeed_Real_18,1
BuzzFeed_Fake_34,BuzzFeed_Real_19,1
BuzzFeed_Fake_34,BuzzFeed_Real_20,1
BuzzFeed_Fake_34,BuzzFeed_Real_29,1
BuzzFeed_Fake_34,BuzzFeed_Real_30,1
BuzzFeed_Fake_34,BuzzFeed_Real_49,1
BuzzFeed_Fake_34,BuzzFeed_Real_65,1
BuzzFeed_Fake_34,BuzzFeed_Real_77,2
BuzzFeed_Fake_34,BuzzFeed_Real_78,1
BuzzFeed_Fake_34,BuzzFeed_Fake_56,4
BuzzFeed_Fake_34,BuzzFeed_Real_44,2
BuzzFeed_Fake_34,BuzzFeed_Fake_41,1
BuzzFeed_Fake_34,BuzzFeed_Fake_17,1
BuzzFeed_Fake_34,BuzzFeed_Fake_33,1
BuzzFeed_Fake_34,BuzzFeed_Real_61,1
BuzzFeed_Fake_34,BuzzFeed_Real_4,1
BuzzFeed_Fake_45,BuzzFeed_Fake_72,3
BuzzFeed_Fake_45,BuzzFeed_Fake_78,10
BuzzFeed_Fake_45,BuzzFeed_Fake_19,4
BuzzFeed_Fake_45,BuzzFeed_Fake_47,8
BuzzFeed_Fake_45,BuzzFeed_Real_42,1
BuzzFeed_Fake_45,BuzzFeed_Real_58,3
BuzzFeed_Fake_45,BuzzFeed_Fake_18,1
BuzzFeed_Fake_45,BuzzFeed_Fake_37,2
BuzzFeed_Fake_45,BuzzFeed_Fake_54,2
BuzzFeed_Fake_45,BuzzFeed_Real_72,1
BuzzFeed_Fake_45,BuzzFeed_Fake_39,2
BuzzFeed_Fake_45,BuzzFeed_Fake_53,1
BuzzFeed_Fake_45,BuzzFeed_Real_77,1
BuzzFeed_Fake_45,BuzzFeed_Fake_36,1
BuzzFeed_Fake_45,BuzzFeed_Fake_15,2
BuzzFeed_Fake_45,BuzzFeed_Real_89,1
BuzzFeed_Fake_45,BuzzFeed_Fake_90,1
BuzzFeed_Fake_45,BuzzFeed_Fake_40,1
BuzzFeed_Fake_45,BuzzFeed_Fake_43,1
BuzzFeed_Fake_51,BuzzFeed_Fake_57,8
BuzzFeed_Fake_51,BuzzFeed_Real_46,1
BuzzFeed_Fake_51,BuzzFeed_Real_89,2
BuzzFeed_Fake_51,BuzzFeed_Real_91,3
BuzzFeed_Fake_51,BuzzFeed_Fake_71,2
BuzzFeed_Fake_51,BuzzFeed_Real_72,1
BuzzFeed_Fake_51,BuzzFeed_Fake_47,13
BuzzFeed_Fake_51,BuzzFeed_Fake_30,4
BuzzFeed_Fake_51,BuzzFeed_Fake_7,8
BuzzFeed_Fake_51,BuzzFeed_Fake_15,8
BuzzFeed_Fake_51,BuzzFeed_Fake_72,4
BuzzFeed_Fake_51,BuzzFeed_Fake_78,16
BuzzFeed_Fake_51,BuzzFeed_Fake_81,2
BuzzFeed_Fake_51,BuzzFeed_Fake_84,2
BuzzFeed_Fake_51,BuzzFeed_Fake_13,5
BuzzFeed_Fake_51,BuzzFeed_Fake_48,2
BuzzFeed_Fake_51,BuzzFeed_Fake_19,6
BuzzFeed_Fake_51,BuzzFeed_Fake_36,1
BuzzFeed_Fake_51,BuzzFeed_Fake_37,2
BuzzFeed_Fake_51,BuzzFeed_Fake_38,2
BuzzFeed_Fake_51,BuzzFeed_Fake_40,1
BuzzFeed_Fake_51,BuzzFeed_Fake_56,4
BuzzFeed_Fake_51,BuzzFeed_Real_58,3
BuzzFeed_Fake_51,BuzzFeed_Fake_18,13
BuzzFeed_Fake_51,BuzzFeed_Fake_20,4
BuzzFeed_Fake_51,BuzzFeed_Fake_27,1
BuzzFeed_Fake_51,BuzzFeed_Fake_53,2
BuzzFeed_Fake_51,BuzzFeed_Fake_62,1
BuzzFeed_Fake_51,BuzzFeed_Fake_10,1
BuzzFeed_Fake_51,BuzzFeed_Fake_21,3
BuzzFeed_Fake_51,BuzzFeed_Fake_6,1
BuzzFeed_Fake_51,BuzzFeed_Real_6,1
BuzzFeed_Fake_51,BuzzFeed_Real_34,1
BuzzFeed_Fake_51,BuzzFeed_Fake_88,2
BuzzFeed_Fake_51,BuzzFeed_Real_5,1
BuzzFeed_Fake_57,BuzzFeed_Fake_56,7
BuzzFeed_Fake_57,BuzzFeed_Fake_47,17
BuzzFeed_Fake_57,BuzzFeed_Fake_81,1
BuzzFeed_Fake_57,BuzzFeed_Fake_84,1
BuzzFeed_Fake_57,BuzzFeed_Real_89,2
BuzzFeed_Fake_57,BuzzFeed_Fake_19,9
BuzzFeed_Fake_57,BuzzFeed_Fake_90,16
BuzzFeed_Fake_57,BuzzFeed_Real_6,1
BuzzFeed_Fake_57,BuzzFeed_Real_19,1
BuzzFeed_Fake_57,BuzzFeed_Real_20,1
BuzzFeed_Fake_57,BuzzFeed_Real_25,1
BuzzFeed_Fake_57,BuzzFeed_Real_46,1
BuzzFeed_Fake_57,BuzzFeed_Real_49,1
BuzzFeed_Fake_57,BuzzFeed_Real_55,1
BuzzFeed_Fake_57,BuzzFeed_Real_59,1
BuzzFeed_Fake_57,BuzzFeed_Real_77,1
BuzzFeed_Fake_57,BuzzFeed_Real_87,1
BuzzFeed_Fake_57,BuzzFeed_Real_91,2
BuzzFeed_Fake_57,BuzzFeed_Fake_5,1
BuzzFeed_Fake_57,BuzzFeed_Fake_36,2
BuzzFeed_Fake_57,BuzzFeed_Fake_50,6
BuzzFeed_Fake_57,BuzzFeed_Fake_11,2
BuzzFeed_Fake_57,BuzzFeed_Fake_16,1
BuzzFeed_Fake_57,BuzzFeed_Fake_18,6
BuzzFeed_Fake_57,BuzzFeed_Fake_20,2
BuzzFeed_Fake_57,BuzzFeed_Fake_71,7
BuzzFeed_Fake_57,BuzzFeed_Fake_82,2
BuzzFeed_Fake_57,BuzzFeed_Real_13,3
BuzzFeed_Fake_57,BuzzFeed_Fake_6,1
BuzzFeed_Fake_57,BuzzFeed_Fake_7,2
BuzzFeed_Fake_57,BuzzFeed_Real_72,1
BuzzFeed_Fake_57,BuzzFeed_Real_44,1
BuzzFeed_Fake_57,BuzzFeed_Fake_39,1
BuzzFeed_Fake_57,BuzzFeed_Fake_52,2
BuzzFeed_Fake_57,BuzzFeed_Fake_30,1
BuzzFeed_Fake_72,BuzzFeed_Fake_71,2
BuzzFeed_Fake_72,BuzzFeed_Real_72,1
BuzzFeed_Fake_72,BuzzFeed_Fake_90,4
BuzzFeed_Fake_72,BuzzFeed_Fake_47,6
BuzzFeed_Fake_72,BuzzFeed_Fake_52,2
BuzzFeed_Fake_72,BuzzFeed_Fake_30,1
BuzzFeed_Fake_72,BuzzFeed_Real_58,1
BuzzFeed_Fake_72,BuzzFeed_Fake_19,1
BuzzFeed_Fake_72,BuzzFeed_Fake_84,1
BuzzFeed_Fake_72,BuzzFeed_Fake_15,4
BuzzFeed_Fake_72,BuzzFeed_Real_1,1
BuzzFeed_Fake_72,BuzzFeed_Fake_13,1
BuzzFeed_Fake_72,BuzzFeed_Fake_39,1
BuzzFeed_Fake_72,BuzzFeed_Fake_18,2
BuzzFeed_Fake_72,BuzzFeed_Real_28,1
BuzzFeed_Fake_72,BuzzFeed_Fake_10,2
BuzzFeed_Fake_72,BuzzFeed_Fake_42,1
BuzzFeed_Fake_72,BuzzFeed_Fake_29,1
BuzzFeed_Fake_72,BuzzFeed_Fake_53,1
BuzzFeed_Fake_72,BuzzFeed_Fake_81,1
BuzzFeed_Fake_72,BuzzFeed_Fake_11,2
BuzzFeed_Fake_72,BuzzFeed_Fake_20,2
BuzzFeed_Fake_72,BuzzFeed_Fake_21,2
BuzzFeed_Fake_72,BuzzFeed_Fake_48,1
BuzzFeed_Fake_72,BuzzFeed_Real_63,1
BuzzFeed_Fake_72,BuzzFeed_Fake_40,2
BuzzFeed_Fake_72,BuzzFeed_Fake_86,1
BuzzFeed_Fake_78,BuzzFeed_Real_89,1
BuzzFeed_Fake_78,BuzzFeed_Real_91,1
BuzzFeed_Fake_78,BuzzFeed_Fake_71,4
BuzzFeed_Fake_78,BuzzFeed_Real_72,1
BuzzFeed_Fake_78,BuzzFeed_Fake_90,13
BuzzFeed_Fake_78,BuzzFeed_Fake_47,21
BuzzFeed_Fake_78,BuzzFeed_Fake_50,11
BuzzFeed_Fake_78,BuzzFeed_Fake_52,5
BuzzFeed_Fake_78,BuzzFeed_Fake_30,7
BuzzFeed_Fake_78,BuzzFeed_Fake_16,3
BuzzFeed_Fake_78,BuzzFeed_Fake_7,1
BuzzFeed_Fake_78,BuzzFeed_Fake_15,1
BuzzFeed_Fake_78,BuzzFeed_Fake_13,7
BuzzFeed_Fake_78,BuzzFeed_Fake_39,7
