source,target,weight
PolitiFact_Fake_15,PolitiFact_Fake_43,15
PolitiFact_Fake_36,PolitiFact_Fake_43,12
PolitiFact_Real_68,PolitiFact_Real_106,33
PolitiFact_Fake_42,PolitiFact_Fake_75,12
PolitiFact_Real_34,PolitiFact_Fake_70,2
PolitiFact_Fake_57,PolitiFact_Fake_81,3
PolitiFact_Fake_81,PolitiFact_Fake_86,3
PolitiFact_Fake_22,PolitiFact_Fake_40,21
PolitiFact_Fake_22,PolitiFact_Fake_61,12
PolitiFact_Fake_34,PolitiFact_Fake_40,8
PolitiFact_Fake_34,PolitiFact_Fake_61,8
PolitiFact_Fake_40,PolitiFact_Fake_61,4
PolitiFact_Fake_8,PolitiFact_Fake_107,1
PolitiFact_Fake_22,PolitiFact_Fake_107,3
PolitiFact_Fake_40,PolitiFact_Fake_107,1
PolitiFact_Fake_22,PolitiFact_Fake_42,29
PolitiFact_Fake_22,PolitiFact_Fake_69,3
PolitiFact_Fake_42,PolitiFact_Fake_69,2
PolitiFact_Real_11,PolitiFact_Real_12,7
PolitiFact_Real_11,PolitiFact_Real_17,9
PolitiFact_Real_11,PolitiFact_Real_28,10
PolitiFact_Real_11,PolitiFact_Real_70,4
PolitiFact_Real_11,PolitiFact_Real_79,11
PolitiFact_Real_11,PolitiFact_Real_105,4
PolitiFact_Real_11,PolitiFact_Real_106,5
PolitiFact_Real_12,PolitiFact_Real_16,7
PolitiFact_Real_12,PolitiFact_Real_17,8
PolitiFact_Real_12,PolitiFact_Real_28,8
PolitiFact_Real_12,PolitiFact_Real_33,7
PolitiFact_Real_12,PolitiFact_Real_45,3
PolitiFact_Real_12,PolitiFact_Real_46,8
PolitiFact_Real_12,PolitiFact_Real_55,9
PolitiFact_Real_12,PolitiFact_Real_58,9
PolitiFact_Real_12,PolitiFact_Real_74,2
PolitiFact_Real_12,PolitiFact_Real_79,8
PolitiFact_Real_12,PolitiFact_Real_82,10
PolitiFact_Real_12,PolitiFact_Real_95,3
PolitiFact_Real_12,PolitiFact_Real_102,5
PolitiFact_Real_12,PolitiFact_Real_105,3
PolitiFact_Real_12,PolitiFact_Real_106,6
PolitiFact_Real_12,PolitiFact_Real_107,6
PolitiFact_Real_12,PolitiFact_Real_113,5
PolitiFact_Real_12,PolitiFact_Real_118,7
PolitiFact_Real_16,PolitiFact_Real_17,9
PolitiFact_Real_16,PolitiFact_Real_28,8
PolitiFact_Real_16,PolitiFact_Real_70,5
PolitiFact_Real_16,PolitiFact_Real_79,9
PolitiFact_Real_16,PolitiFact_Real_105,4
PolitiFact_Real_16,PolitiFact_Real_106,5
PolitiFact_Real_17,PolitiFact_Real_18,15
PolitiFact_Real_17,PolitiFact_Real_28,16
PolitiFact_Real_17,PolitiFact_Real_29,15
PolitiFact_Real_17,PolitiFact_Real_33,9
PolitiFact_Real_17,PolitiFact_Real_44,13
PolitiFact_Real_17,PolitiFact_Real_45,5
PolitiFact_Real_17,PolitiFact_Real_55,11
PolitiFact_Real_17,PolitiFact_Real_56,9
PolitiFact_Real_17,PolitiFact_Real_58,7
PolitiFact_Real_17,PolitiFact_Real_68,5
PolitiFact_Real_17,PolitiFact_Real_70,8
PolitiFact_Real_17,PolitiFact_Real_74,3
PolitiFact_Real_17,PolitiFact_Real_82,10
PolitiFact_Real_17,PolitiFact_Real_85,7
PolitiFact_Real_17,PolitiFact_Real_95,4
PolitiFact_Real_17,PolitiFact_Real_102,6
PolitiFact_Real_17,PolitiFact_Real_105,5
PolitiFact_Real_17,PolitiFact_Real_106,6
PolitiFact_Real_17,PolitiFact_Real_107,14
PolitiFact_Real_17,PolitiFact_Real_114,15
PolitiFact_Real_17,PolitiFact_Real_118,9
PolitiFact_Real_18,PolitiFact_Real_28,15
PolitiFact_Real_18,PolitiFact_Real_70,4
PolitiFact_Real_18,PolitiFact_Real_79,13
PolitiFact_Real_18,PolitiFact_Real_105,3
PolitiFact_Real_18,PolitiFact_Real_106,5
PolitiFact_Real_28,PolitiFact_Real_29,17
PolitiFact_Real_28,PolitiFact_Real_33,8
PolitiFact_Real_28,PolitiFact_Real_44,8
PolitiFact_Real_28,PolitiFact_Real_45,4
PolitiFact_Real_28,PolitiFact_Real_46,9
PolitiFact_Real_28,PolitiFact_Real_55,10
PolitiFact_Real_28,PolitiFact_Real_56,10
PolitiFact_Real_28,PolitiFact_Real_58,7
PolitiFact_Real_28,PolitiFact_Real_68,6
PolitiFact_Real_28,PolitiFact_Real_70,4
PolitiFact_Real_28,PolitiFact_Real_74,3
PolitiFact_Real_28,PolitiFact_Real_79,12
PolitiFact_Real_28,PolitiFact_Real_82,7
PolitiFact_Real_28,PolitiFact_Real_85,7
PolitiFact_Real_28,PolitiFact_Real_95,2
PolitiFact_Real_28,PolitiFact_Real_102,4
PolitiFact_Real_28,PolitiFact_Real_105,3
PolitiFact_Real_28,PolitiFact_Real_106,5
PolitiFact_Real_28,PolitiFact_Real_107,13
PolitiFact_Real_28,PolitiFact_Real_113,6
PolitiFact_Real_28,PolitiFact_Real_114,16
PolitiFact_Real_28,PolitiFact_Real_118,8
PolitiFact_Real_29,PolitiFact_Real_70,3
PolitiFact_Real_29,PolitiFact_Real_79,11
PolitiFact_Real_29,PolitiFact_Real_105,3
PolitiFact_Real_29,PolitiFact_Real_106,4
PolitiFact_Real_33,PolitiFact_Real_70,4
PolitiFact_Real_33,PolitiFact_Real_79,10
PolitiFact_Real_33,PolitiFact_Real_105,4
PolitiFact_Real_33,PolitiFact_Real_106,5
PolitiFact_Real_44,PolitiFact_Real_70,5
PolitiFact_Real_44,PolitiFact_Real_105,4
PolitiFact_Real_44,PolitiFact_Real_106,7
PolitiFact_Real_45,PolitiFact_Real_70,3
PolitiFact_Real_45,PolitiFact_Real_79,7
PolitiFact_Real_45,PolitiFact_Real_105,5
PolitiFact_Real_45,PolitiFact_Real_106,2
PolitiFact_Real_46,PolitiFact_Real_70,5
PolitiFact_Real_46,PolitiFact_Real_105,4
PolitiFact_Real_46,PolitiFact_Real_106,6
PolitiFact_Real_55,PolitiFact_Real_70,5
PolitiFact_Real_55,PolitiFact_Real_79,15
PolitiFact_Real_55,PolitiFact_Real_105,4
PolitiFact_Real_55,PolitiFact_Real_106,6
PolitiFact_Real_56,PolitiFact_Real_70,6
PolitiFact_Real_56,PolitiFact_Real_79,9
PolitiFact_Real_56,PolitiFact_Real_105,4
PolitiFact_Real_56,PolitiFact_Real_106,6
PolitiFact_Real_58,PolitiFact_Real_70,5
PolitiFact_Real_58,PolitiFact_Real_79,7
PolitiFact_Real_58,PolitiFact_Real_105,4
PolitiFact_Real_58,PolitiFact_Real_106,5
PolitiFact_Real_68,PolitiFact_Real_79,5
PolitiFact_Real_68,PolitiFact_Real_105,4
PolitiFact_Real_70,PolitiFact_Real_74,2
PolitiFact_Real_70,PolitiFact_Real_79,7
PolitiFact_Real_70,PolitiFact_Real_82,3
PolitiFact_Real_70,PolitiFact_Real_85,5
PolitiFact_Real_70,PolitiFact_Real_95,3
PolitiFact_Real_70,PolitiFact_Real_102,3
PolitiFact_Real_70,PolitiFact_Real_105,2
PolitiFact_Real_70,PolitiFact_Real_106,7
PolitiFact_Real_70,PolitiFact_Real_107,2
PolitiFact_Real_70,PolitiFact_Real_113,4
PolitiFact_Real_70,PolitiFact_Real_114,6
PolitiFact_Real_70,PolitiFact_Real_118,4
PolitiFact_Real_74,PolitiFact_Real_79,4
PolitiFact_Real_74,PolitiFact_Real_105,3
PolitiFact_Real_74,PolitiFact_Real_106,2
PolitiFact_Real_79,PolitiFact_Real_82,9
PolitiFact_Real_79,PolitiFact_Real_85,7
PolitiFact_Real_79,PolitiFact_Real_95,5
PolitiFact_Real_79,PolitiFact_Real_102,5
PolitiFact_Real_79,PolitiFact_Real_105,5
PolitiFact_Real_79,PolitiFact_Real_106,5
PolitiFact_Real_79,PolitiFact_Real_107,9
PolitiFact_Real_79,PolitiFact_Real_114,11
PolitiFact_Real_79,PolitiFact_Real_118,10
PolitiFact_Real_82,PolitiFact_Real_105,4
PolitiFact_Real_82,PolitiFact_Real_106,4
PolitiFact_Real_85,PolitiFact_Real_105,3
PolitiFact_Real_85,PolitiFact_Real_106,5
PolitiFact_Real_95,PolitiFact_Real_105,3
PolitiFact_Real_95,PolitiFact_Real_106,2
PolitiFact_Real_102,PolitiFact_Real_105,3
PolitiFact_Real_102,PolitiFact_Real_106,3
PolitiFact_Real_105,PolitiFact_Real_106,2
PolitiFact_Real_105,PolitiFact_Real_107,3
PolitiFact_Real_105,PolitiFact_Real_113,4
PolitiFact_Real_105,PolitiFact_Real_114,3
PolitiFact_Real_105,PolitiFact_Real_118,4
PolitiFact_Real_106,PolitiFact_Real_107,3
PolitiFact_Real_106,PolitiFact_Real_113,5
PolitiFact_Real_106,PolitiFact_Real_114,4
PolitiFact_Real_106,PolitiFact_Real_118,5
PolitiFact_Real_10,PolitiFact_Real_25,10
PolitiFact_Real_10,PolitiFact_Real_32,8
PolitiFact_Real_10,PolitiFact_Real_112,8
PolitiFact_Real_25,PolitiFact_Real_32,8
PolitiFact_Real_25,PolitiFact_Real_112,9
PolitiFact_Real_32,PolitiFact_Real_112,8
PolitiFact_Real_30,PolitiFact_Real_61,9
PolitiFact_Real_30,PolitiFact_Real_68,8
PolitiFact_Real_30,PolitiFact_Real_106,11
PolitiFact_Fake_2,PolitiFact_Fake_91,4
PolitiFact_Fake_45,PolitiFact_Fake_73,3
PolitiFact_Fake_45,PolitiFact_Fake_74,6
PolitiFact_Fake_73,PolitiFact_Fake_74,5
PolitiFact_Fake_45,PolitiFact_Fake_46,26
PolitiFact_Fake_45,PolitiFact_Fake_48,16
PolitiFact_Fake_46,PolitiFact_Fake_48,24
PolitiFact_Real_8,PolitiFact_Fake_70,3
PolitiFact_Real_9,PolitiFact_Fake_70,3
PolitiFact_Fake_15,PolitiFact_Fake_67,18
PolitiFact_Fake_57,PolitiFact_Fake_113,35
PolitiFact_Fake_93,PolitiFact_Fake_107,1
PolitiFact_Real_37,PolitiFact_Real_43,1
PolitiFact_Real_37,PolitiFact_Fake_15,7
PolitiFact_Real_37,PolitiFact_Fake_27,2
PolitiFact_Real_37,PolitiFact_Fake_59,3
PolitiFact_Real_43,PolitiFact_Real_59,1
PolitiFact_Real_43,PolitiFact_Fake_15,1
PolitiFact_Real_43,PolitiFact_Fake_27,1
PolitiFact_Real_43,PolitiFact_Fake_59,1
PolitiFact_Real_59,PolitiFact_Fake_15,2
PolitiFact_Real_59,PolitiFact_Fake_27,1
PolitiFact_Real_59,PolitiFact_Fake_59,2
PolitiFact_Fake_15,PolitiFact_Fake_27,2
PolitiFact_Fake_27,PolitiFact_Fake_59,2
PolitiFact_Real_57,PolitiFact_Real_119,1
PolitiFact_Fake_14,PolitiFact_Fake_94,1
PolitiFact_Real_34,PolitiFact_Fake_59,1
PolitiFact_Fake_25,PolitiFact_Fake_100,13
PolitiFact_Fake_67,PolitiFact_Fake_100,6
PolitiFact_Real_89,PolitiFact_Fake_15,1
PolitiFact_Real_89,PolitiFact_Fake_31,1
PolitiFact_Real_89,PolitiFact_Fake_44,1
PolitiFact_Real_89,PolitiFact_Fake_113,1
PolitiFact_Fake_15,PolitiFact_Fake_31,6
PolitiFact_Fake_15,PolitiFact_Fake_44,7
PolitiFact_Fake_31,PolitiFact_Fake_44,2
PolitiFact_Fake_31,PolitiFact_Fake_113,2
PolitiFact_Real_57,PolitiFact_Fake_8,1
PolitiFact_Real_57,PolitiFact_Fake_21,1
PolitiFact_Real_57,PolitiFact_Fake_33,1
PolitiFact_Real_57,PolitiFact_Fake_36,2
PolitiFact_Real_57,PolitiFact_Fake_46,1
PolitiFact_Real_57,PolitiFact_Fake_49,1
PolitiFact_Real_57,PolitiFact_Fake_58,2
PolitiFact_Real_57,PolitiFact_Fake_60,1
PolitiFact_Real_57,PolitiFact_Fake_80,1
PolitiFact_Real_57,PolitiFact_Fake_81,1
PolitiFact_Real_57,PolitiFact_Fake_95,1
PolitiFact_Real_57,PolitiFact_Fake_102,1
PolitiFact_Real_57,PolitiFact_Fake_103,1
PolitiFact_Real_57,PolitiFact_Fake_109,1
PolitiFact_Real_57,PolitiFact_Fake_113,2
PolitiFact_Real_57,PolitiFact_Fake_116,1
PolitiFact_Fake_8,PolitiFact_Fake_33,16
PolitiFact_Fake_8,PolitiFact_Fake_102,3
PolitiFact_Fake_8,PolitiFact_Fake_109,6
PolitiFact_Fake_21,PolitiFact_Fake_81,9
PolitiFact_Fake_21,PolitiFact_Fake_102,2
PolitiFact_Fake_21,PolitiFact_Fake_109,5
PolitiFact_Fake_33,PolitiFact_Fake_36,14
PolitiFact_Fake_33,PolitiFact_Fake_46,7
PolitiFact_Fake_33,PolitiFact_Fake_49,13
PolitiFact_Fake_33,PolitiFact_Fake_60,10
PolitiFact_Fake_33,PolitiFact_Fake_80,7
PolitiFact_Fake_33,PolitiFact_Fake_81,3
PolitiFact_Fake_33,PolitiFact_Fake_102,1
PolitiFact_Fake_33,PolitiFact_Fake_109,1
PolitiFact_Fake_33,PolitiFact_Fake_113,23
PolitiFact_Fake_36,PolitiFact_Fake_46,20
PolitiFact_Fake_36,PolitiFact_Fake_60,15
PolitiFact_Fake_36,PolitiFact_Fake_81,4
PolitiFact_Fake_36,PolitiFact_Fake_95,9
PolitiFact_Fake_36,PolitiFact_Fake_102,1
PolitiFact_Fake_36,PolitiFact_Fake_103,4
PolitiFact_Fake_36,PolitiFact_Fake_109,3
PolitiFact_Fake_36,PolitiFact_Fake_116,6
PolitiFact_Fake_46,PolitiFact_Fake_58,19
PolitiFact_Fake_46,PolitiFact_Fake_60,35
PolitiFact_Fake_46,PolitiFact_Fake_80,19
PolitiFact_Fake_46,PolitiFact_Fake_81,9
PolitiFact_Fake_46,PolitiFact_Fake_95,6
PolitiFact_Fake_46,PolitiFact_Fake_102,4
PolitiFact_Fake_46,PolitiFact_Fake_103,10
PolitiFact_Fake_46,PolitiFact_Fake_109,7
PolitiFact_Fake_46,PolitiFact_Fake_116,3
PolitiFact_Fake_49,PolitiFact_Fake_80,26
PolitiFact_Fake_49,PolitiFact_Fake_81,5
PolitiFact_Fake_49,PolitiFact_Fake_102,3
PolitiFact_Fake_49,PolitiFact_Fake_103,8
PolitiFact_Fake_49,PolitiFact_Fake_109,4
PolitiFact_Fake_49,PolitiFact_Fake_116,10
PolitiFact_Fake_58,PolitiFact_Fake_81,11
PolitiFact_Fake_58,PolitiFact_Fake_95,17
PolitiFact_Fake_58,PolitiFact_Fake_102,2
PolitiFact_Fake_58,PolitiFact_Fake_103,20
PolitiFact_Fake_58,PolitiFact_Fake_109,4
PolitiFact_Fake_58,PolitiFact_Fake_116,12
PolitiFact_Fake_60,PolitiFact_Fake_81,2
PolitiFact_Fake_60,PolitiFact_Fake_102,3
PolitiFact_Fake_60,PolitiFact_Fake_103,6
PolitiFact_Fake_60,PolitiFact_Fake_109,6
PolitiFact_Fake_60,PolitiFact_Fake_113,20
PolitiFact_Fake_60,PolitiFact_Fake_116,4
PolitiFact_Fake_80,PolitiFact_Fake_81,4
PolitiFact_Fake_80,PolitiFact_Fake_95,16
PolitiFact_Fake_80,PolitiFact_Fake_102,3
PolitiFact_Fake_80,PolitiFact_Fake_109,3
PolitiFact_Fake_81,PolitiFact_Fake_95,3
PolitiFact_Fake_81,PolitiFact_Fake_102,1
PolitiFact_Fake_81,PolitiFact_Fake_103,1
PolitiFact_Fake_81,PolitiFact_Fake_109,2
PolitiFact_Fake_81,PolitiFact_Fake_113,6
PolitiFact_Fake_81,PolitiFact_Fake_116,3
PolitiFact_Fake_95,PolitiFact_Fake_102,2
PolitiFact_Fake_95,PolitiFact_Fake_103,4
PolitiFact_Fake_95,PolitiFact_Fake_109,1
PolitiFact_Fake_102,PolitiFact_Fake_103,3
PolitiFact_Fake_102,PolitiFact_Fake_109,3
PolitiFact_Fake_102,PolitiFact_Fake_113,2
PolitiFact_Fake_102,PolitiFact_Fake_116,2
PolitiFact_Fake_109,PolitiFact_Fake_113,3
PolitiFact_Fake_109,PolitiFact_Fake_116,1
PolitiFact_Fake_24,PolitiFact_Fake_25,13
PolitiFact_Fake_24,PolitiFact_Fake_29,2
PolitiFact_Real_109,PolitiFact_Fake_42,1
PolitiFact_Real_37,PolitiFact_Fake_49,2
PolitiFact_Real_37,PolitiFact_Fake_51,2
PolitiFact_Fake_15,PolitiFact_Fake_28,7
PolitiFact_Fake_15,PolitiFact_Fake_33,13
PolitiFact_Fake_15,PolitiFact_Fake_37,7
PolitiFact_Fake_15,PolitiFact_Fake_47,5
PolitiFact_Fake_15,PolitiFact_Fake_60,14
PolitiFact_Fake_20,PolitiFact_Fake_28,12
PolitiFact_Fake_20,PolitiFact_Fake_33,6
PolitiFact_Fake_20,PolitiFact_Fake_37,9
PolitiFact_Fake_20,PolitiFact_Fake_43,8
PolitiFact_Fake_20,PolitiFact_Fake_47,1
PolitiFact_Fake_20,PolitiFact_Fake_57,18
PolitiFact_Fake_20,PolitiFact_Fake_60,14
PolitiFact_Fake_20,PolitiFact_Fake_86,9
PolitiFact_Fake_20,PolitiFact_Fake_111,2
PolitiFact_Fake_20,PolitiFact_Fake_113,20
PolitiFact_Fake_28,PolitiFact_Fake_33,3
PolitiFact_Fake_28,PolitiFact_Fake_37,9
PolitiFact_Fake_28,PolitiFact_Fake_43,4
PolitiFact_Fake_28,PolitiFact_Fake_46,10
PolitiFact_Fake_28,PolitiFact_Fake_47,1
PolitiFact_Fake_28,PolitiFact_Fake_57,10
PolitiFact_Fake_28,PolitiFact_Fake_58,10
PolitiFact_Fake_28,PolitiFact_Fake_86,5
PolitiFact_Fake_28,PolitiFact_Fake_111,2
PolitiFact_Fake_28,PolitiFact_Fake_113,10
PolitiFact_Fake_33,PolitiFact_Fake_37,3
PolitiFact_Fake_33,PolitiFact_Fake_43,7
PolitiFact_Fake_33,PolitiFact_Fake_47,1
PolitiFact_Fake_33,PolitiFact_Fake_86,5
PolitiFact_Fake_33,PolitiFact_Fake_111,2
PolitiFact_Fake_37,PolitiFact_Fake_43,4
PolitiFact_Fake_37,PolitiFact_Fake_46,13
PolitiFact_Fake_37,PolitiFact_Fake_47,2
PolitiFact_Fake_37,PolitiFact_Fake_57,11
PolitiFact_Fake_37,PolitiFact_Fake_60,15
PolitiFact_Fake_37,PolitiFact_Fake_86,5
PolitiFact_Fake_37,PolitiFact_Fake_111,2
PolitiFact_Fake_43,PolitiFact_Fake_47,1
PolitiFact_Fake_43,PolitiFact_Fake_60,10
PolitiFact_Fake_43,PolitiFact_Fake_86,9
PolitiFact_Fake_43,PolitiFact_Fake_111,2
PolitiFact_Fake_43,PolitiFact_Fake_113,25
PolitiFact_Fake_46,PolitiFact_Fake_47,1
PolitiFact_Fake_46,PolitiFact_Fake_57,37
PolitiFact_Fake_46,PolitiFact_Fake_111,1
PolitiFact_Fake_47,PolitiFact_Fake_57,1
PolitiFact_Fake_47,PolitiFact_Fake_60,1
PolitiFact_Fake_47,PolitiFact_Fake_86,1
PolitiFact_Fake_47,PolitiFact_Fake_111,5
PolitiFact_Fake_47,PolitiFact_Fake_113,1
PolitiFact_Fake_57,PolitiFact_Fake_111,1
PolitiFact_Fake_58,PolitiFact_Fake_86,9
PolitiFact_Fake_58,PolitiFact_Fake_111,3
PolitiFact_Fake_60,PolitiFact_Fake_86,16
PolitiFact_Fake_60,PolitiFact_Fake_111,1
PolitiFact_Fake_86,PolitiFact_Fake_111,1
PolitiFact_Fake_86,PolitiFact_Fake_113,20
PolitiFact_Fake_111,PolitiFact_Fake_113,2
PolitiFact_Fake_15,PolitiFact_Fake_101,21
PolitiFact_Fake_58,PolitiFact_Fake_101,66
PolitiFact_Fake_6,PolitiFact_Fake_41,11
PolitiFact_Fake_94,PolitiFact_Fake_97,4
PolitiFact_Fake_56,PolitiFact_Fake_73,1
PolitiFact_Fake_8,PolitiFact_Fake_17,1
PolitiFact_Fake_17,PolitiFact_Fake_49,1
PolitiFact_Fake_14,PolitiFact_Fake_48,2
PolitiFact_Fake_14,PolitiFact_Fake_59,4
PolitiFact_Fake_22,PolitiFact_Fake_47,14
PolitiFact_Fake_34,PolitiFact_Fake_47,8
PolitiFact_Fake_34,PolitiFact_Fake_69,2
PolitiFact_Fake_47,PolitiFact_Fake_69,1
PolitiFact_Real_34,PolitiFact_Real_108,1
PolitiFact_Real_34,PolitiFact_Real_116,1
PolitiFact_Real_108,PolitiFact_Real_116,2
PolitiFact_Real_96,PolitiFact_Fake_113,1
PolitiFact_Fake_43,PolitiFact_Fake_44,5
PolitiFact_Real_52,PolitiFact_Real_93,6
PolitiFact_Real_52,PolitiFact_Fake_58,7
PolitiFact_Real_52,PolitiFact_Fake_113,3
PolitiFact_Real_57,PolitiFact_Real_93,5
PolitiFact_Real_93,PolitiFact_Fake_58,5
PolitiFact_Real_93,PolitiFact_Fake_113,2
PolitiFact_Real_6,PolitiFact_Real_15,19
PolitiFact_Real_6,PolitiFact_Real_34,11
PolitiFact_Real_15,PolitiFact_Real_34,21
PolitiFact_Real_38,PolitiFact_Real_76,1
PolitiFact_Real_34,PolitiFact_Fake_22,11
PolitiFact_Real_34,PolitiFact_Fake_39,3
PolitiFact_Real_34,PolitiFact_Fake_40,5
PolitiFact_Real_34,PolitiFact_Fake_58,3
PolitiFact_Fake_22,PolitiFact_Fake_39,3
PolitiFact_Fake_22,PolitiFact_Fake_58,21
PolitiFact_Fake_39,PolitiFact_Fake_58,6
PolitiFact_Fake_40,PolitiFact_Fake_58,6
PolitiFact_Fake_8,PolitiFact_Fake_86,11
PolitiFact_Fake_77,PolitiFact_Fake_80,5
PolitiFact_Fake_77,PolitiFact_Fake_86,5
PolitiFact_Fake_80,PolitiFact_Fake_86,13
PolitiFact_Fake_70,PolitiFact_Fake_80,9
PolitiFact_Fake_25,PolitiFact_Fake_26,11
PolitiFact_Real_26,PolitiFact_Real_70,5
PolitiFact_Real_70,PolitiFact_Real_76,1
PolitiFact_Real_18,PolitiFact_Real_50,1
PolitiFact_Real_18,PolitiFact_Fake_33,1
PolitiFact_Real_18,PolitiFact_Fake_67,1
PolitiFact_Real_18,PolitiFact_Fake_113,1
PolitiFact_Real_44,PolitiFact_Real_50,3
PolitiFact_Real_44,PolitiFact_Fake_33,1
PolitiFact_Real_44,PolitiFact_Fake_67,2
PolitiFact_Real_44,PolitiFact_Fake_113,2
PolitiFact_Real_50,PolitiFact_Fake_8,5
PolitiFact_Real_50,PolitiFact_Fake_15,2
PolitiFact_Real_50,PolitiFact_Fake_33,1
PolitiFact_Real_50,PolitiFact_Fake_67,2
PolitiFact_Real_50,PolitiFact_Fake_113,3
PolitiFact_Fake_33,PolitiFact_Fake_67,8
PolitiFact_Fake_27,PolitiFact_Fake_101,2
PolitiFact_Fake_12,PolitiFact_Fake_74,3
PolitiFact_Fake_74,PolitiFact_Fake_77,2
PolitiFact_Fake_77,PolitiFact_Fake_113,4
PolitiFact_Real_73,PolitiFact_Fake_41,4
PolitiFact_Fake_24,PolitiFact_Fake_36,11
PolitiFact_Real_81,PolitiFact_Fake_46,1
PolitiFact_Fake_14,PolitiFact_Fake_42,3
PolitiFact_Real_99,PolitiFact_Fake_24,1
PolitiFact_Real_58,PolitiFact_Real_75,2
PolitiFact_Real_61,PolitiFact_Real_75,1
PolitiFact_Real_61,PolitiFact_Real_116,1
PolitiFact_Real_75,PolitiFact_Real_116,1
PolitiFact_Fake_41,PolitiFact_Fake_111,3
PolitiFact_Fake_42,PolitiFact_Fake_97,8
PolitiFact_Fake_84,PolitiFact_Fake_97,3
PolitiFact_Real_11,PolitiFact_Real_21,2
PolitiFact_Real_11,PolitiFact_Real_61,2
PolitiFact_Real_11,PolitiFact_Real_64,7
PolitiFact_Real_11,PolitiFact_Real_78,4
PolitiFact_Real_11,PolitiFact_Real_94,3
PolitiFact_Real_12,PolitiFact_Real_21,3
PolitiFact_Real_12,PolitiFact_Real_61,3
PolitiFact_Real_12,PolitiFact_Real_64,7
PolitiFact_Real_12,PolitiFact_Real_78,3
PolitiFact_Real_16,PolitiFact_Real_21,2
PolitiFact_Real_16,PolitiFact_Real_61,2
PolitiFact_Real_16,PolitiFact_Real_64,7
PolitiFact_Real_16,PolitiFact_Real_78,3
PolitiFact_Real_16,PolitiFact_Real_94,2
PolitiFact_Real_17,PolitiFact_Real_21,2
PolitiFact_Real_17,PolitiFact_Real_61,2
PolitiFact_Real_17,PolitiFact_Real_64,16
PolitiFact_Real_17,PolitiFact_Real_78,3
PolitiFact_Real_17,PolitiFact_Real_94,2
PolitiFact_Real_18,PolitiFact_Real_21,2
PolitiFact_Real_18,PolitiFact_Real_61,2
PolitiFact_Real_18,PolitiFact_Real_64,14
PolitiFact_Real_18,PolitiFact_Real_78,4
PolitiFact_Real_18,PolitiFact_Real_94,2
PolitiFact_Real_21,PolitiFact_Real_28,2
PolitiFact_Real_21,PolitiFact_Real_29,1
PolitiFact_Real_21,PolitiFact_Real_33,2
PolitiFact_Real_21,PolitiFact_Real_44,2
PolitiFact_Real_21,PolitiFact_Real_46,3
PolitiFact_Real_21,PolitiFact_Real_55,3
PolitiFact_Real_21,PolitiFact_Real_56,3
PolitiFact_Real_21,PolitiFact_Real_58,2
PolitiFact_Real_21,PolitiFact_Real_64,2
PolitiFact_Real_21,PolitiFact_Real_78,7
PolitiFact_Real_21,PolitiFact_Real_79,2
PolitiFact_Real_21,PolitiFact_Real_82,2
PolitiFact_Real_21,PolitiFact_Real_85,2
PolitiFact_Real_21,PolitiFact_Real_94,4
PolitiFact_Real_21,PolitiFact_Real_107,1
PolitiFact_Real_21,PolitiFact_Real_114,1
PolitiFact_Real_21,PolitiFact_Real_118,2
PolitiFact_Real_28,PolitiFact_Real_61,2
PolitiFact_Real_28,PolitiFact_Real_64,13
PolitiFact_Real_28,PolitiFact_Real_78,3
PolitiFact_Real_28,PolitiFact_Real_94,3
PolitiFact_Real_29,PolitiFact_Real_61,2
PolitiFact_Real_29,PolitiFact_Real_64,13
PolitiFact_Real_29,PolitiFact_Real_78,2
PolitiFact_Real_29,PolitiFact_Real_94,3
PolitiFact_Real_33,PolitiFact_Real_61,2
PolitiFact_Real_33,PolitiFact_Real_64,6
PolitiFact_Real_33,PolitiFact_Real_78,4
PolitiFact_Real_33,PolitiFact_Real_94,2
PolitiFact_Real_44,PolitiFact_Real_61,3
PolitiFact_Real_44,PolitiFact_Real_64,8
PolitiFact_Real_44,PolitiFact_Real_78,3
PolitiFact_Real_44,PolitiFact_Real_94,4
PolitiFact_Real_46,PolitiFact_Real_61,3
PolitiFact_Real_46,PolitiFact_Real_64,7
PolitiFact_Real_46,PolitiFact_Real_78,3
PolitiFact_Real_46,PolitiFact_Real_94,3
PolitiFact_Real_55,PolitiFact_Real_61,3
PolitiFact_Real_55,PolitiFact_Real_64,8
PolitiFact_Real_55,PolitiFact_Real_78,4
PolitiFact_Real_55,PolitiFact_Real_94,3
PolitiFact_Real_56,PolitiFact_Real_61,3
PolitiFact_Real_56,PolitiFact_Real_64,7
PolitiFact_Real_56,PolitiFact_Real_78,3
PolitiFact_Real_56,PolitiFact_Real_94,3
PolitiFact_Real_58,PolitiFact_Real_64,6
PolitiFact_Real_58,PolitiFact_Real_78,3
PolitiFact_Real_61,PolitiFact_Real_64,2
PolitiFact_Real_61,PolitiFact_Real_78,7
PolitiFact_Real_61,PolitiFact_Real_79,2
PolitiFact_Real_61,PolitiFact_Real_82,3
PolitiFact_Real_61,PolitiFact_Real_85,3
PolitiFact_Real_61,PolitiFact_Real_107,2
PolitiFact_Real_61,PolitiFact_Real_114,2
PolitiFact_Real_61,PolitiFact_Real_118,2
PolitiFact_Real_64,PolitiFact_Real_78,3
PolitiFact_Real_64,PolitiFact_Real_79,11
