source,target,weight
BuzzFeed_Fake_7,BuzzFeed_Fake_49,19
BuzzFeed_Fake_7,BuzzFeed_Fake_77,21
BuzzFeed_Fake_7,BuzzFeed_Fake_89,24
BuzzFeed_Fake_10,BuzzFeed_Fake_15,11
BuzzFeed_Fake_10,BuzzFeed_Fake_49,5
BuzzFeed_Fake_10,BuzzFeed_Fake_77,5
BuzzFeed_Fake_10,BuzzFeed_Fake_89,5
BuzzFeed_Fake_15,BuzzFeed_Fake_49,19
BuzzFeed_Fake_15,BuzzFeed_Fake_77,21
BuzzFeed_Fake_15,BuzzFeed_Fake_89,24
BuzzFeed_Fake_35,BuzzFeed_Fake_47,37
BuzzFeed_Fake_35,BuzzFeed_Fake_50,23
BuzzFeed_Real_72,BuzzFeed_Fake_49,5
BuzzFeed_Real_72,BuzzFeed_Fake_89,8
BuzzFeed_Real_32,BuzzFeed_Real_42,14
BuzzFeed_Real_32,BuzzFeed_Real_89,27
BuzzFeed_Real_42,BuzzFeed_Real_89,16
BuzzFeed_Real_42,BuzzFeed_Fake_69,2
BuzzFeed_Real_89,BuzzFeed_Fake_69,2
BuzzFeed_Real_72,BuzzFeed_Fake_59,6
BuzzFeed_Fake_1,BuzzFeed_Fake_60,1
BuzzFeed_Real_6,BuzzFeed_Real_10,17
BuzzFeed_Real_6,BuzzFeed_Real_15,10
BuzzFeed_Real_6,BuzzFeed_Real_21,12
BuzzFeed_Real_6,BuzzFeed_Real_41,16
BuzzFeed_Real_6,BuzzFeed_Real_42,27
BuzzFeed_Real_6,BuzzFeed_Real_77,16
BuzzFeed_Real_6,BuzzFeed_Real_82,3
BuzzFeed_Real_10,BuzzFeed_Real_15,32
BuzzFeed_Real_10,BuzzFeed_Real_82,2
BuzzFeed_Real_15,BuzzFeed_Real_41,37
BuzzFeed_Real_15,BuzzFeed_Real_42,35
BuzzFeed_Real_15,BuzzFeed_Real_77,10
BuzzFeed_Real_15,BuzzFeed_Real_82,2
BuzzFeed_Real_21,BuzzFeed_Real_82,1
BuzzFeed_Real_41,BuzzFeed_Real_82,2
BuzzFeed_Real_42,BuzzFeed_Real_82,2
BuzzFeed_Real_77,BuzzFeed_Real_82,2
BuzzFeed_Fake_7,BuzzFeed_Fake_18,22
BuzzFeed_Fake_15,BuzzFeed_Fake_18,22
BuzzFeed_Real_6,BuzzFeed_Fake_19,2
BuzzFeed_Real_6,BuzzFeed_Fake_30,1
BuzzFeed_Real_6,BuzzFeed_Fake_89,2
BuzzFeed_Fake_19,BuzzFeed_Fake_30,5
BuzzFeed_Fake_30,BuzzFeed_Fake_89,23
BuzzFeed_Real_32,BuzzFeed_Real_87,18
BuzzFeed_Real_32,BuzzFeed_Real_91,20
BuzzFeed_Real_87,BuzzFeed_Real_89,21
BuzzFeed_Real_87,BuzzFeed_Real_91,35
BuzzFeed_Fake_49,BuzzFeed_Fake_50,20
BuzzFeed_Fake_49,BuzzFeed_Fake_71,12
BuzzFeed_Fake_50,BuzzFeed_Fake_71,4
BuzzFeed_Fake_50,BuzzFeed_Fake_89,18
BuzzFeed_Fake_71,BuzzFeed_Fake_89,19
BuzzFeed_Real_10,BuzzFeed_Real_51,2
BuzzFeed_Real_10,BuzzFeed_Real_80,7
BuzzFeed_Real_32,BuzzFeed_Real_45,5
BuzzFeed_Real_22,BuzzFeed_Real_54,2
BuzzFeed_Real_22,BuzzFeed_Fake_58,4
BuzzFeed_Real_22,BuzzFeed_Fake_61,7
BuzzFeed_Real_22,BuzzFeed_Fake_62,5
BuzzFeed_Real_22,BuzzFeed_Fake_64,7
BuzzFeed_Real_54,BuzzFeed_Fake_58,1
BuzzFeed_Real_54,BuzzFeed_Fake_61,1
BuzzFeed_Real_54,BuzzFeed_Fake_62,1
BuzzFeed_Real_54,BuzzFeed_Fake_64,1
BuzzFeed_Fake_58,BuzzFeed_Fake_61,2
BuzzFeed_Fake_58,BuzzFeed_Fake_62,5
BuzzFeed_Fake_58,BuzzFeed_Fake_64,4
BuzzFeed_Fake_61,BuzzFeed_Fake_62,8
BuzzFeed_Fake_61,BuzzFeed_Fake_64,10
BuzzFeed_Fake_45,BuzzFeed_Fake_77,7
BuzzFeed_Fake_4,BuzzFeed_Fake_35,46
BuzzFeed_Real_23,BuzzFeed_Real_80,13
BuzzFeed_Real_45,BuzzFeed_Real_80,20
BuzzFeed_Real_64,BuzzFeed_Real_80,11
BuzzFeed_Real_45,BuzzFeed_Real_72,16
BuzzFeed_Real_45,BuzzFeed_Real_77,11
BuzzFeed_Real_72,BuzzFeed_Real_77,12
BuzzFeed_Real_43,BuzzFeed_Fake_2,5
BuzzFeed_Real_43,BuzzFeed_Fake_24,2
BuzzFeed_Real_43,BuzzFeed_Fake_49,6
BuzzFeed_Real_13,BuzzFeed_Real_42,24
BuzzFeed_Fake_2,BuzzFeed_Fake_45,8
BuzzFeed_Fake_4,BuzzFeed_Fake_14,19
BuzzFeed_Fake_4,BuzzFeed_Fake_47,36
BuzzFeed_Real_10,BuzzFeed_Real_46,11
BuzzFeed_Real_10,BuzzFeed_Real_72,25
BuzzFeed_Real_15,BuzzFeed_Real_72,5
BuzzFeed_Real_21,BuzzFeed_Real_46,6
BuzzFeed_Real_21,BuzzFeed_Real_72,9
BuzzFeed_Real_41,BuzzFeed_Real_46,9
BuzzFeed_Real_41,BuzzFeed_Real_72,12
BuzzFeed_Real_42,BuzzFeed_Real_46,24
BuzzFeed_Real_46,BuzzFeed_Real_72,28
BuzzFeed_Fake_2,BuzzFeed_Fake_4,33
BuzzFeed_Fake_4,BuzzFeed_Fake_33,3
BuzzFeed_Real_56,BuzzFeed_Real_77,1
BuzzFeed_Real_22,BuzzFeed_Fake_12,1
BuzzFeed_Real_22,BuzzFeed_Fake_44,1
BuzzFeed_Real_22,BuzzFeed_Fake_59,10
BuzzFeed_Fake_12,BuzzFeed_Fake_44,7
BuzzFeed_Fake_12,BuzzFeed_Fake_59,3
BuzzFeed_Fake_12,BuzzFeed_Fake_64,1
BuzzFeed_Fake_44,BuzzFeed_Fake_59,4
BuzzFeed_Fake_44,BuzzFeed_Fake_64,1
BuzzFeed_Fake_59,BuzzFeed_Fake_64,13
BuzzFeed_Real_6,BuzzFeed_Real_18,15
BuzzFeed_Real_6,BuzzFeed_Real_19,14
BuzzFeed_Real_6,BuzzFeed_Real_20,11
BuzzFeed_Real_6,BuzzFeed_Real_25,6
BuzzFeed_Real_6,BuzzFeed_Real_29,13
BuzzFeed_Real_6,BuzzFeed_Real_37,8
BuzzFeed_Real_6,BuzzFeed_Real_49,6
BuzzFeed_Real_6,BuzzFeed_Real_55,13
BuzzFeed_Real_6,BuzzFeed_Real_59,11
BuzzFeed_Real_6,BuzzFeed_Real_78,13
BuzzFeed_Real_6,BuzzFeed_Real_87,20
BuzzFeed_Real_6,BuzzFeed_Real_91,14
BuzzFeed_Real_6,BuzzFeed_Fake_49,4
BuzzFeed_Real_18,BuzzFeed_Real_19,12
BuzzFeed_Real_18,BuzzFeed_Real_20,13
BuzzFeed_Real_18,BuzzFeed_Real_25,7
BuzzFeed_Real_18,BuzzFeed_Real_29,11
BuzzFeed_Real_18,BuzzFeed_Real_30,12
BuzzFeed_Real_18,BuzzFeed_Real_37,6
BuzzFeed_Real_18,BuzzFeed_Real_49,8
BuzzFeed_Real_18,BuzzFeed_Real_55,24
BuzzFeed_Real_18,BuzzFeed_Real_59,10
BuzzFeed_Real_18,BuzzFeed_Real_78,15
BuzzFeed_Real_18,BuzzFeed_Real_87,27
BuzzFeed_Real_18,BuzzFeed_Real_89,13
BuzzFeed_Real_18,BuzzFeed_Real_91,14
BuzzFeed_Real_18,BuzzFeed_Fake_49,1
BuzzFeed_Real_19,BuzzFeed_Real_20,9
BuzzFeed_Real_19,BuzzFeed_Real_25,5
BuzzFeed_Real_19,BuzzFeed_Real_29,10
BuzzFeed_Real_19,BuzzFeed_Real_30,10
BuzzFeed_Real_19,BuzzFeed_Real_37,6
BuzzFeed_Real_19,BuzzFeed_Real_49,5
BuzzFeed_Real_19,BuzzFeed_Real_55,11
BuzzFeed_Real_19,BuzzFeed_Real_59,9
BuzzFeed_Real_19,BuzzFeed_Real_78,12
BuzzFeed_Real_19,BuzzFeed_Real_87,16
BuzzFeed_Real_19,BuzzFeed_Real_89,10
BuzzFeed_Real_19,BuzzFeed_Real_91,13
BuzzFeed_Real_19,BuzzFeed_Fake_49,2
BuzzFeed_Real_20,BuzzFeed_Real_25,7
BuzzFeed_Real_20,BuzzFeed_Real_29,9
BuzzFeed_Real_20,BuzzFeed_Real_30,8
BuzzFeed_Real_20,BuzzFeed_Real_37,5
BuzzFeed_Real_20,BuzzFeed_Real_49,7
BuzzFeed_Real_20,BuzzFeed_Real_55,12
BuzzFeed_Real_20,BuzzFeed_Real_59,9
BuzzFeed_Real_20,BuzzFeed_Real_78,11
BuzzFeed_Real_20,BuzzFeed_Real_87,12
BuzzFeed_Real_20,BuzzFeed_Real_89,9
BuzzFeed_Real_20,BuzzFeed_Real_91,11
BuzzFeed_Real_20,BuzzFeed_Fake_49,1
BuzzFeed_Real_25,BuzzFeed_Real_29,5
BuzzFeed_Real_25,BuzzFeed_Real_30,5
BuzzFeed_Real_25,BuzzFeed_Real_37,5
BuzzFeed_Real_25,BuzzFeed_Real_49,8
BuzzFeed_Real_25,BuzzFeed_Real_55,9
BuzzFeed_Real_25,BuzzFeed_Real_59,5
BuzzFeed_Real_25,BuzzFeed_Real_78,7
BuzzFeed_Real_25,BuzzFeed_Real_87,8
BuzzFeed_Real_25,BuzzFeed_Real_89,7
BuzzFeed_Real_25,BuzzFeed_Fake_49,1
BuzzFeed_Real_29,BuzzFeed_Real_30,11
BuzzFeed_Real_29,BuzzFeed_Real_37,7
BuzzFeed_Real_29,BuzzFeed_Real_49,5
BuzzFeed_Real_29,BuzzFeed_Real_55,11
BuzzFeed_Real_29,BuzzFeed_Real_59,9
BuzzFeed_Real_29,BuzzFeed_Real_78,10
BuzzFeed_Real_29,BuzzFeed_Real_87,18
BuzzFeed_Real_29,BuzzFeed_Real_89,6
BuzzFeed_Real_29,BuzzFeed_Real_91,17
BuzzFeed_Real_29,BuzzFeed_Fake_49,1
BuzzFeed_Real_30,BuzzFeed_Real_37,7
BuzzFeed_Real_30,BuzzFeed_Real_49,6
BuzzFeed_Real_30,BuzzFeed_Real_55,10
BuzzFeed_Real_30,BuzzFeed_Real_59,9
BuzzFeed_Real_30,BuzzFeed_Real_78,10
BuzzFeed_Real_30,BuzzFeed_Real_87,12
BuzzFeed_Real_30,BuzzFeed_Real_91,11
BuzzFeed_Real_30,BuzzFeed_Fake_49,1
BuzzFeed_Real_37,BuzzFeed_Real_49,5
BuzzFeed_Real_37,BuzzFeed_Real_55,6
BuzzFeed_Real_37,BuzzFeed_Real_59,6
BuzzFeed_Real_37,BuzzFeed_Real_78,5
BuzzFeed_Real_37,BuzzFeed_Real_87,9
BuzzFeed_Real_37,BuzzFeed_Real_89,5
BuzzFeed_Real_37,BuzzFeed_Real_91,7
BuzzFeed_Real_37,BuzzFeed_Fake_49,1
BuzzFeed_Real_49,BuzzFeed_Real_55,9
BuzzFeed_Real_49,BuzzFeed_Real_59,5
BuzzFeed_Real_49,BuzzFeed_Real_78,8
BuzzFeed_Real_49,BuzzFeed_Real_87,9
BuzzFeed_Real_49,BuzzFeed_Real_89,10
BuzzFeed_Real_49,BuzzFeed_Real_91,8
BuzzFeed_Real_49,BuzzFeed_Fake_49,1
BuzzFeed_Real_55,BuzzFeed_Real_59,10
BuzzFeed_Real_55,BuzzFeed_Real_78,12
BuzzFeed_Real_55,BuzzFeed_Real_87,26
BuzzFeed_Real_55,BuzzFeed_Real_89,9
BuzzFeed_Real_55,BuzzFeed_Real_91,12
BuzzFeed_Real_55,BuzzFeed_Fake_49,1
BuzzFeed_Real_59,BuzzFeed_Real_78,9
BuzzFeed_Real_59,BuzzFeed_Real_87,9
BuzzFeed_Real_59,BuzzFeed_Real_89,5
BuzzFeed_Real_59,BuzzFeed_Real_91,9
BuzzFeed_Real_59,BuzzFeed_Fake_49,1
BuzzFeed_Real_78,BuzzFeed_Real_87,20
BuzzFeed_Real_78,BuzzFeed_Real_89,22
BuzzFeed_Real_78,BuzzFeed_Real_91,25
BuzzFeed_Real_78,BuzzFeed_Fake_49,1
BuzzFeed_Real_87,BuzzFeed_Fake_49,2
BuzzFeed_Real_91,BuzzFeed_Fake_49,5
BuzzFeed_Fake_41,BuzzFeed_Fake_42,1
BuzzFeed_Real_23,BuzzFeed_Real_85,4
BuzzFeed_Fake_2,BuzzFeed_Fake_18,18
BuzzFeed_Fake_14,BuzzFeed_Fake_18,22
BuzzFeed_Fake_14,BuzzFeed_Fake_37,1
BuzzFeed_Fake_14,BuzzFeed_Fake_90,8
BuzzFeed_Fake_18,BuzzFeed_Fake_37,1
BuzzFeed_Fake_18,BuzzFeed_Fake_90,19
BuzzFeed_Fake_37,BuzzFeed_Fake_90,1
BuzzFeed_Fake_18,BuzzFeed_Fake_80,19
BuzzFeed_Fake_18,BuzzFeed_Fake_89,36
BuzzFeed_Real_2,BuzzFeed_Real_45,10
BuzzFeed_Real_2,BuzzFeed_Real_64,5
BuzzFeed_Real_2,BuzzFeed_Real_72,10
BuzzFeed_Real_5,BuzzFeed_Real_45,13
BuzzFeed_Real_5,BuzzFeed_Real_64,7
BuzzFeed_Real_5,BuzzFeed_Real_72,8
BuzzFeed_Real_9,BuzzFeed_Real_45,14
BuzzFeed_Real_9,BuzzFeed_Real_64,6
BuzzFeed_Real_9,BuzzFeed_Real_72,10
BuzzFeed_Real_42,BuzzFeed_Real_64,16
BuzzFeed_Real_64,BuzzFeed_Real_72,9
BuzzFeed_Real_66,BuzzFeed_Real_72,11
BuzzFeed_Real_18,BuzzFeed_Real_42,25
BuzzFeed_Real_18,BuzzFeed_Real_81,22
BuzzFeed_Real_42,BuzzFeed_Real_55,17
BuzzFeed_Real_42,BuzzFeed_Real_81,20
BuzzFeed_Real_55,BuzzFeed_Real_81,21
BuzzFeed_Real_81,BuzzFeed_Real_87,24
BuzzFeed_Fake_80,BuzzFeed_Fake_90,24
BuzzFeed_Fake_7,BuzzFeed_Fake_9,13
BuzzFeed_Fake_7,BuzzFeed_Fake_51,8
BuzzFeed_Fake_7,BuzzFeed_Fake_80,8
BuzzFeed_Fake_9,BuzzFeed_Fake_15,13
BuzzFeed_Fake_9,BuzzFeed_Fake_49,19
BuzzFeed_Fake_9,BuzzFeed_Fake_51,7
BuzzFeed_Fake_9,BuzzFeed_Fake_80,16
BuzzFeed_Fake_15,BuzzFeed_Fake_51,8
BuzzFeed_Fake_15,BuzzFeed_Fake_80,8
BuzzFeed_Fake_51,BuzzFeed_Fake_80,23
BuzzFeed_Real_37,BuzzFeed_Real_42,6
BuzzFeed_Real_37,BuzzFeed_Real_68,4
BuzzFeed_Real_37,BuzzFeed_Real_72,8
BuzzFeed_Real_42,BuzzFeed_Real_68,14
BuzzFeed_Real_68,BuzzFeed_Real_72,12
BuzzFeed_Real_68,BuzzFeed_Real_87,12
BuzzFeed_Real_68,BuzzFeed_Real_91,12
BuzzFeed_Real_58,BuzzFeed_Fake_80,5
BuzzFeed_Real_89,BuzzFeed_Fake_30,1
BuzzFeed_Real_89,BuzzFeed_Fake_35,4
BuzzFeed_Real_89,BuzzFeed_Fake_78,1
BuzzFeed_Fake_30,BuzzFeed_Fake_35,7
BuzzFeed_Fake_30,BuzzFeed_Fake_78,7
BuzzFeed_Fake_35,BuzzFeed_Fake_78,25
BuzzFeed_Real_32,BuzzFeed_Real_56,1
BuzzFeed_Real_12,BuzzFeed_Real_18,4
BuzzFeed_Real_12,BuzzFeed_Real_32,5
BuzzFeed_Real_12,BuzzFeed_Real_42,6
BuzzFeed_Real_12,BuzzFeed_Real_52,6
BuzzFeed_Real_12,BuzzFeed_Real_81,4
BuzzFeed_Real_12,BuzzFeed_Real_87,9
BuzzFeed_Real_18,BuzzFeed_Real_32,9
BuzzFeed_Real_18,BuzzFeed_Real_52,4
BuzzFeed_Real_32,BuzzFeed_Real_52,6
BuzzFeed_Real_32,BuzzFeed_Real_55,9
BuzzFeed_Real_32,BuzzFeed_Real_81,9
BuzzFeed_Real_42,BuzzFeed_Real_52,7
BuzzFeed_Real_52,BuzzFeed_Real_55,4
BuzzFeed_Real_52,BuzzFeed_Real_81,4
BuzzFeed_Real_52,BuzzFeed_Real_87,7
BuzzFeed_Fake_59,BuzzFeed_Fake_60,33
BuzzFeed_Real_54,BuzzFeed_Real_80,2
BuzzFeed_Fake_33,BuzzFeed_Fake_66,7
BuzzFeed_Fake_13,BuzzFeed_Fake_80,9
BuzzFeed_Fake_39,BuzzFeed_Fake_80,9
BuzzFeed_Real_5,BuzzFeed_Real_23,15
BuzzFeed_Real_17,BuzzFeed_Real_23,14
BuzzFeed_Real_23,BuzzFeed_Real_42,33
BuzzFeed_Fake_22,BuzzFeed_Fake_29,5
BuzzFeed_Fake_22,BuzzFeed_Fake_53,5
BuzzFeed_Fake_22,BuzzFeed_Fake_57,10
BuzzFeed_Fake_29,BuzzFeed_Fake_47,9
BuzzFeed_Fake_29,BuzzFeed_Fake_53,46
BuzzFeed_Fake_29,BuzzFeed_Fake_57,4
BuzzFeed_Fake_47,BuzzFeed_Fake_53,9
BuzzFeed_Fake_47,BuzzFeed_Fake_57,17
BuzzFeed_Fake_53,BuzzFeed_Fake_57,4
BuzzFeed_Real_6,BuzzFeed_Real_45,18
BuzzFeed_Real_6,BuzzFeed_Real_68,11
BuzzFeed_Real_6,BuzzFeed_Real_73,10
BuzzFeed_Real_6,BuzzFeed_Real_80,9
BuzzFeed_Real_19,BuzzFeed_Real_42,12
BuzzFeed_Real_19,BuzzFeed_Real_45,5
BuzzFeed_Real_19,BuzzFeed_Real_68,7
BuzzFeed_Real_19,BuzzFeed_Real_73,6
BuzzFeed_Real_19,BuzzFeed_Real_80,5
BuzzFeed_Real_45,BuzzFeed_Real_68,6
BuzzFeed_Real_68,BuzzFeed_Real_73,6
BuzzFeed_Real_68,BuzzFeed_Real_80,4
BuzzFeed_Fake_2,BuzzFeed_Fake_31,20
BuzzFeed_Fake_2,BuzzFeed_Fake_35,21
BuzzFeed_Fake_2,BuzzFeed_Fake_57,9
BuzzFeed_Fake_2,BuzzFeed_Fake_72,5
BuzzFeed_Fake_2,BuzzFeed_Fake_78,18
BuzzFeed_Fake_2,BuzzFeed_Fake_81,4
BuzzFeed_Fake_4,BuzzFeed_Fake_9,13
BuzzFeed_Fake_4,BuzzFeed_Fake_22,22
BuzzFeed_Fake_4,BuzzFeed_Fake_24,15
BuzzFeed_Fake_4,BuzzFeed_Fake_34,25
BuzzFeed_Fake_4,BuzzFeed_Fake_45,6
BuzzFeed_Fake_4,BuzzFeed_Fake_51,25
BuzzFeed_Fake_4,BuzzFeed_Fake_72,6
BuzzFeed_Fake_4,BuzzFeed_Fake_78,26
BuzzFeed_Fake_4,BuzzFeed_Fake_81,5
BuzzFeed_Fake_4,BuzzFeed_Fake_84,2
BuzzFeed_Fake_9,BuzzFeed_Fake_24,6
BuzzFeed_Fake_9,BuzzFeed_Fake_31,8
BuzzFeed_Fake_9,BuzzFeed_Fake_35,8
BuzzFeed_Fake_9,BuzzFeed_Fake_45,4
BuzzFeed_Fake_9,BuzzFeed_Fake_57,2
BuzzFeed_Fake_9,BuzzFeed_Fake_72,3
BuzzFeed_Fake_9,BuzzFeed_Fake_78,8
BuzzFeed_Fake_9,BuzzFeed_Fake_81,1
BuzzFeed_Fake_9,BuzzFeed_Fake_84,2
BuzzFeed_Fake_22,BuzzFeed_Fake_24,9
BuzzFeed_Fake_22,BuzzFeed_Fake_31,8
BuzzFeed_Fake_22,BuzzFeed_Fake_35,14
BuzzFeed_Fake_22,BuzzFeed_Fake_45,5
BuzzFeed_Fake_22,BuzzFeed_Fake_51,12
BuzzFeed_Fake_22,BuzzFeed_Fake_72,3
BuzzFeed_Fake_22,BuzzFeed_Fake_78,10
BuzzFeed_Fake_22,BuzzFeed_Fake_81,2
BuzzFeed_Fake_22,BuzzFeed_Fake_84,1
BuzzFeed_Fake_24,BuzzFeed_Fake_31,11
BuzzFeed_Fake_24,BuzzFeed_Fake_34,13
BuzzFeed_Fake_24,BuzzFeed_Fake_45,6
BuzzFeed_Fake_24,BuzzFeed_Fake_51,10
BuzzFeed_Fake_24,BuzzFeed_Fake_57,12
BuzzFeed_Fake_24,BuzzFeed_Fake_72,4
BuzzFeed_Fake_24,BuzzFeed_Fake_78,21
BuzzFeed_Fake_24,BuzzFeed_Fake_81,2
BuzzFeed_Fake_24,BuzzFeed_Fake_84,1
BuzzFeed_Fake_31,BuzzFeed_Fake_34,22
BuzzFeed_Fake_31,BuzzFeed_Fake_35,19
BuzzFeed_Fake_31,BuzzFeed_Fake_45,9
BuzzFeed_Fake_31,BuzzFeed_Fake_49,29
BuzzFeed_Fake_31,BuzzFeed_Fake_57,13
BuzzFeed_Fake_31,BuzzFeed_Fake_72,4
BuzzFeed_Fake_31,BuzzFeed_Fake_78,12
BuzzFeed_Fake_31,BuzzFeed_Fake_81,1
BuzzFeed_Fake_31,BuzzFeed_Fake_84,1
BuzzFeed_Fake_34,BuzzFeed_Fake_35,24
BuzzFeed_Fake_34,BuzzFeed_Fake_45,6
BuzzFeed_Fake_34,BuzzFeed_Fake_51,8
BuzzFeed_Fake_34,BuzzFeed_Fake_57,11
BuzzFeed_Fake_34,BuzzFeed_Fake_72,6
BuzzFeed_Fake_34,BuzzFeed_Fake_78,12
BuzzFeed_Fake_34,BuzzFeed_Fake_81,1
BuzzFeed_Fake_34,BuzzFeed_Fake_84,1
BuzzFeed_Fake_35,BuzzFeed_Fake_45,10
BuzzFeed_Fake_35,BuzzFeed_Fake_51,21
BuzzFeed_Fake_35,BuzzFeed_Fake_57,26
BuzzFeed_Fake_35,BuzzFeed_Fake_72,6
BuzzFeed_Fake_35,BuzzFeed_Fake_81,2
BuzzFeed_Fake_35,BuzzFeed_Fake_84,3
BuzzFeed_Fake_45,BuzzFeed_Fake_51,8
BuzzFeed_Fake_45,BuzzFeed_Fake_72,3
BuzzFeed_Fake_45,BuzzFeed_Fake_78,10
BuzzFeed_Fake_45,BuzzFeed_Fake_81,1
BuzzFeed_Fake_45,BuzzFeed_Fake_84,1
BuzzFeed_Fake_49,BuzzFeed_Fake_72,7
BuzzFeed_Fake_49,BuzzFeed_Fake_81,5
BuzzFeed_Fake_49,BuzzFeed_Fake_84,5
BuzzFeed_Fake_51,BuzzFeed_Fake_72,4
BuzzFeed_Fake_51,BuzzFeed_Fake_78,16
BuzzFeed_Fake_51,BuzzFeed_Fake_81,2
BuzzFeed_Fake_51,BuzzFeed_Fake_84,2
BuzzFeed_Fake_57,BuzzFeed_Fake_72,3
BuzzFeed_Fake_57,BuzzFeed_Fake_78,9
BuzzFeed_Fake_57,BuzzFeed_Fake_81,1
BuzzFeed_Fake_57,BuzzFeed_Fake_84,1
BuzzFeed_Fake_72,BuzzFeed_Fake_78,5
BuzzFeed_Fake_72,BuzzFeed_Fake_81,1
BuzzFeed_Fake_72,BuzzFeed_Fake_84,1
BuzzFeed_Fake_78,BuzzFeed_Fake_81,2
BuzzFeed_Fake_78,BuzzFeed_Fake_84,3
BuzzFeed_Fake_81,BuzzFeed_Fake_84,13
BuzzFeed_Real_17,BuzzFeed_Fake_77,1
BuzzFeed_Real_23,BuzzFeed_Real_44,8
BuzzFeed_Real_23,BuzzFeed_Fake_77,1
BuzzFeed_Real_32,BuzzFeed_Fake_13,6
BuzzFeed_Real_32,BuzzFeed_Fake_39,6
BuzzFeed_Real_32,BuzzFeed_Fake_48,1
BuzzFeed_Real_32,BuzzFeed_Fake_50,8
BuzzFeed_Real_32,BuzzFeed_Fake_51,8
BuzzFeed_Real_32,BuzzFeed_Fake_78,6
BuzzFeed_Real_91,BuzzFeed_Fake_13,1
BuzzFeed_Real_91,BuzzFeed_Fake_24,4
BuzzFeed_Real_91,BuzzFeed_Fake_39,1
BuzzFeed_Real_91,BuzzFeed_Fake_48,1
BuzzFeed_Real_91,BuzzFeed_Fake_50,2
BuzzFeed_Real_91,BuzzFeed_Fake_51,3
BuzzFeed_Real_91,BuzzFeed_Fake_77,3
BuzzFeed_Real_91,BuzzFeed_Fake_78,1
BuzzFeed_Real_91,BuzzFeed_Fake_80,5
BuzzFeed_Fake_13,BuzzFeed_Fake_24,4
BuzzFeed_Fake_13,BuzzFeed_Fake_48,1
BuzzFeed_Fake_13,BuzzFeed_Fake_50,4
BuzzFeed_Fake_13,BuzzFeed_Fake_51,5
BuzzFeed_Fake_13,BuzzFeed_Fake_77,8
BuzzFeed_Fake_13,BuzzFeed_Fake_78,7
BuzzFeed_Fake_24,BuzzFeed_Fake_39,4
BuzzFeed_Fake_24,BuzzFeed_Fake_48,3
BuzzFeed_Fake_24,BuzzFeed_Fake_50,6
BuzzFeed_Fake_39,BuzzFeed_Fake_48,1
BuzzFeed_Fake_39,BuzzFeed_Fake_50,4
BuzzFeed_Fake_39,BuzzFeed_Fake_51,5
BuzzFeed_Fake_39,BuzzFeed_Fake_77,8
BuzzFeed_Fake_39,BuzzFeed_Fake_78,7
BuzzFeed_Fake_48,BuzzFeed_Fake_50,2
BuzzFeed_Fake_48,BuzzFeed_Fake_51,2
BuzzFeed_Fake_48,BuzzFeed_Fake_77,1
BuzzFeed_Fake_48,BuzzFeed_Fake_78,1
BuzzFeed_Fake_48,BuzzFeed_Fake_80,5
BuzzFeed_Fake_50,BuzzFeed_Fake_78,11
BuzzFeed_Fake_50,BuzzFeed_Fake_80,14
BuzzFeed_Fake_51,BuzzFeed_Fake_77,23
BuzzFeed_Fake_77,BuzzFeed_Fake_78,24
BuzzFeed_Fake_77,BuzzFeed_Fake_80,42
BuzzFeed_Fake_78,BuzzFeed_Fake_80,32
BuzzFeed_Fake_47,BuzzFeed_Fake_89,35
BuzzFeed_Fake_22,BuzzFeed_Fake_48,1
BuzzFeed_Fake_31,BuzzFeed_Fake_48,4
BuzzFeed_Fake_31,BuzzFeed_Fake_80,19
BuzzFeed_Fake_34,BuzzFeed_Fake_48,1
BuzzFeed_Fake_34,BuzzFeed_Fake_80,20
BuzzFeed_Fake_45,BuzzFeed_Fake_48,3
BuzzFeed_Fake_45,BuzzFeed_Fake_50,7
BuzzFeed_Fake_48,BuzzFeed_Fake_49,6
BuzzFeed_Fake_35,BuzzFeed_Fake_80,31
BuzzFeed_Fake_4,BuzzFeed_Fake_7,14
BuzzFeed_Fake_4,BuzzFeed_Fake_15,14
BuzzFeed_Real_23,BuzzFeed_Real_73,65
BuzzFeed_Fake_8,BuzzFeed_Fake_21,8
BuzzFeed_Real_82,BuzzFeed_Fake_36,1
BuzzFeed_Fake_47,BuzzFeed_Fake_90,24
BuzzFeed_Real_6,BuzzFeed_Real_17,6
BuzzFeed_Real_6,BuzzFeed_Real_44,7
BuzzFeed_Fake_22,BuzzFeed_Fake_77,21
BuzzFeed_Fake_16,BuzzFeed_Fake_31,4
BuzzFeed_Real_7,BuzzFeed_Real_16,4
BuzzFeed_Real_16,BuzzFeed_Real_80,6
BuzzFeed_Real_42,BuzzFeed_Real_48,7
BuzzFeed_Real_48,BuzzFeed_Real_73,5
BuzzFeed_Real_46,BuzzFeed_Fake_69,1
BuzzFeed_Fake_35,BuzzFeed_Fake_89,46
BuzzFeed_Fake_51,BuzzFeed_Fake_89,22
BuzzFeed_Fake_78,BuzzFeed_Fake_89,24
BuzzFeed_Real_23,BuzzFeed_Real_91,6
BuzzFeed_Real_45,BuzzFeed_Real_91,10
BuzzFeed_Real_57,BuzzFeed_Real_91,6
BuzzFeed_Real_64,BuzzFeed_Real_91,5
BuzzFeed_Real_66,BuzzFeed_Real_91,7
